effect,group,term,estimate,std.error,statistic,p.value,Repeat
fixed,NA,categorythe Others,-0.03176538143185552,0.08012297360398377,-0.3964578447732015,0.6917673004499018,921
ran_pars,participant_name,sd__(Intercept),0.7049345438170556,NA,NA,NA,921
fixed,NA,(Intercept),-0.25818317354040365,0.13962243931571547,-1.8491524342773988,0.0644358048340312,922
fixed,NA,categorythe Others,0.006061576295509762,0.08050105923656956,0.07529809362752017,0.9399775382432,922
ran_pars,participant_name,sd__(Intercept),0.7308495254479435,NA,NA,NA,922
fixed,NA,(Intercept),-0.18139964464734204,0.13840417879195407,-1.3106515007759827,0.18997553113865545,923
fixed,NA,categorythe Others,-0.0090414459725194,0.08023502173873115,-0.11268702589700805,0.9102786875619794,923
ran_pars,participant_name,sd__(Intercept),0.7227470937476141,NA,NA,NA,923
fixed,NA,(Intercept),-0.1753738721649099,0.1343842528399357,-1.305018024498724,0.1918867102955492,924
fixed,NA,categorythe Others,-0.03755573925652361,0.0798185185878983,-0.47051411027086676,0.6379877555367508,924
ran_pars,participant_name,sd__(Intercept),0.6935695088634606,NA,NA,NA,924
fixed,NA,(Intercept),-0.1157595764423753,0.13630388255913664,-0.8492757085782351,0.3957278943281952,925
fixed,NA,categorythe Others,-0.12384190502846043,0.07985604122506103,-1.550814479764061,0.12094614956608471,925
ran_pars,participant_name,sd__(Intercept),0.7083072335214657,NA,NA,NA,925
fixed,NA,(Intercept),-0.1720353861962829,0.13697691380880184,-1.2559443880916834,0.20913613356283808,926
fixed,NA,categorythe Others,-0.07933492033314107,0.08010520247595021,-0.9903841183967995,0.3219864050606441,926
ran_pars,participant_name,sd__(Intercept),0.7124175526749226,NA,NA,NA,926
fixed,NA,(Intercept),-0.19645230577464698,0.13894265270606246,-1.413909278026007,0.15738854143113123,927
fixed,NA,categorythe Others,-0.027825400505178254,0.08040282765547933,-0.34607489955960513,0.7292864264937091,927
ran_pars,participant_name,sd__(Intercept),0.7261909159095208,NA,NA,NA,927
fixed,NA,(Intercept),-0.3750197492666272,0.13592278436568275,-2.7590646484822208,0.005796706618842561,928
fixed,NA,categorythe Others,0.1405275586255248,0.08060785848365015,1.7433481210027217,0.08127282447900176,928
ran_pars,participant_name,sd__(Intercept),0.7018697046732829,NA,NA,NA,928
fixed,NA,(Intercept),-0.41226132095237134,0.14339980833048055,-2.8749084517761,0.0040414466071719115,929
fixed,NA,categorythe Others,0.20380381095640007,0.08141425714296922,2.5032938714715054,0.012304333056001525,929
ran_pars,participant_name,sd__(Intercept),0.7555570618939438,NA,NA,NA,929
fixed,NA,(Intercept),-0.1478240272346174,0.13831630636281597,-1.0687389731682237,0.2851873049077898,930
fixed,NA,categorythe Others,-0.05803748339393863,0.08008731875406822,-0.724677568144838,0.46864985978242296,930
ran_pars,participant_name,sd__(Intercept),0.7226957567829186,NA,NA,NA,930
fixed,NA,(Intercept),-0.28555898487277864,0.1381095289175389,-2.067626956017477,0.03867511529161004,931
fixed,NA,categorythe Others,0.05824924698139938,0.08053260084803879,0.7233002084623215,0.46949546476467807,931
ran_pars,participant_name,sd__(Intercept),0.7191078355600528,NA,NA,NA,931
fixed,NA,(Intercept),-0.2713977183600288,0.133955987561474,-2.0260215560389274,0.04276257572144319,932
fixed,NA,categorythe Others,0.03273909480298115,0.08017423399238474,0.4083493308597228,0.6830172271727412,932
ran_pars,participant_name,sd__(Intercept),0.6886510319017478,NA,NA,NA,932
fixed,NA,(Intercept),-0.33011193528273464,0.13378575620953456,-2.4674669758245042,0.013607277233870214,933
fixed,NA,categorythe Others,0.12398811596878467,0.08042667934022174,1.54162918307604,0.12316372971880248,933
ran_pars,participant_name,sd__(Intercept),0.6861040469219548,NA,NA,NA,933
fixed,NA,(Intercept),-0.07302059517162654,0.13783544985171786,-0.5297664370826333,0.5962738782603827,934
fixed,NA,categorythe Others,-0.1654036101759519,0.08027720372308962,-2.0604057254721977,0.03935977001410703,934
ran_pars,participant_name,sd__(Intercept),0.7184409636788606,NA,NA,NA,934
fixed,NA,(Intercept),-0.28338540077534147,0.13964157051012704,-2.0293770668727182,0.04241989911757363,935
fixed,NA,categorythe Others,0.09631558416427143,0.08072582853891559,1.193119797065204,0.23282245924916167,935
ran_pars,participant_name,sd__(Intercept),0.7300799258780449,NA,NA,NA,935
fixed,NA,(Intercept),-0.2351714546490981,0.13834206979324123,-1.6999272527913813,0.08914460997894168,936
fixed,NA,categorythe Others,-0.009718573280905023,0.08044342383774944,-0.1208125265839868,0.9038395280047159,936
ran_pars,participant_name,sd__(Intercept),0.721376550128776,NA,NA,NA,936
fixed,NA,(Intercept),-0.29580374898524386,0.1386046048019509,-2.1341552786641644,0.03283007212469334,937
fixed,NA,categorythe Others,0.05503929116486388,0.08088479110416759,0.6804652693481207,0.49620990556482036,937
ran_pars,participant_name,sd__(Intercept),0.7213429464699899,NA,NA,NA,937
fixed,NA,(Intercept),-0.3402532644467247,0.13953902056930184,-2.438409436002444,0.01475205463311672,938
fixed,NA,categorythe Others,0.09044773435250497,0.08074664895091137,1.1201422663061995,0.2626531417944064,938
ran_pars,participant_name,sd__(Intercept),0.7290356304896701,NA,NA,NA,938
fixed,NA,(Intercept),-0.2686954270872085,0.1396410630098374,-1.9241863481680852,0.05433122970392794,939
fixed,NA,categorythe Others,0.07169500233258369,0.08065199998320197,0.8889426467727543,0.3740339040861538,939
ran_pars,participant_name,sd__(Intercept),0.7303743393394672,NA,NA,NA,939
fixed,NA,(Intercept),-0.06726088941482841,0.13797677854268278,-0.4874797783021251,0.6259183697750654,940
fixed,NA,categorythe Others,-0.1630037707721524,0.0800487329180942,-2.0363066950595923,0.04171956796635336,940
ran_pars,participant_name,sd__(Intercept),0.7203974821194397,NA,NA,NA,940
fixed,NA,(Intercept),-0.11247737870086669,0.13506464032001494,-0.8327670249916543,0.4049761353575488,941
fixed,NA,categorythe Others,-0.12472936635791984,0.07974236778980605,-1.5641542860464792,0.11778133983902185,941
ran_pars,participant_name,sd__(Intercept),0.6991902118519099,NA,NA,NA,941
fixed,NA,(Intercept),-0.07695299340869638,0.13731098650361626,-0.5604285233699762,0.5751871805940014,942
fixed,NA,categorythe Others,-0.12971453060733423,0.07987996225328371,-1.6238682010894656,0.10440394047381761,942
ran_pars,participant_name,sd__(Intercept),0.7159093524525431,NA,NA,NA,942
fixed,NA,(Intercept),-0.2539803309134798,0.13947869298691468,-1.8209256587836482,0.06861815820712332,943
fixed,NA,categorythe Others,0.01789745618611798,0.08059585121867088,0.2220642367503384,0.82426387773139,943
ran_pars,participant_name,sd__(Intercept),0.7294028496612066,NA,NA,NA,943
fixed,NA,(Intercept),-0.11364363762289137,0.1389197648961412,-0.8180523319187396,0.4133273060090978,944
fixed,NA,categorythe Others,-0.12763997094535523,0.08019248021054103,-1.5916700744289662,0.11145885575915554,944
ran_pars,participant_name,sd__(Intercept),0.7269570098267527,NA,NA,NA,944
fixed,NA,(Intercept),-0.3660919665724257,0.13790583853860436,-2.6546516844531176,0.007939033748361564,945
fixed,NA,categorythe Others,0.14746348669985615,0.08084114863746131,1.8241141941360597,0.06813481008546816,945
ran_pars,participant_name,sd__(Intercept),0.716178293549546,NA,NA,NA,945
fixed,NA,(Intercept),-0.13266555442604488,0.13705160547400932,-0.967997083778809,0.33304582612813943,946
fixed,NA,categorythe Others,-0.10104754053447276,0.08026796444602576,-1.2588775762766444,0.20807455435750913,946
ran_pars,participant_name,sd__(Intercept),0.7124071458439438,NA,NA,NA,946
fixed,NA,(Intercept),-0.3213361986918042,0.14040709426910153,-2.288603723084942,0.022102387389246456,947
fixed,NA,categorythe Others,0.12140445454012541,0.08092743860077425,1.5001643032226637,0.13357184746535553,947
ran_pars,participant_name,sd__(Intercept),0.7350256227081222,NA,NA,NA,947
fixed,NA,(Intercept),-0.2607131672016918,0.12965040101560207,-2.0108936428998603,0.04433669198131448,948
fixed,NA,categorythe Others,0.04167454559630972,0.07988474777704443,0.5216833845757632,0.6018907951836461,948
ran_pars,participant_name,sd__(Intercept),0.6563005431116467,NA,NA,NA,948
fixed,NA,(Intercept),-0.2970301946537659,0.14132974112904753,-2.1016821532457843,0.03558112795148853,949
fixed,NA,categorythe Others,0.04593701693642093,0.08073100810746466,0.5690132950559977,0.5693471174873712,949
ran_pars,participant_name,sd__(Intercept),0.7428201519424289,NA,NA,NA,949
fixed,NA,(Intercept),-0.30235986901729495,0.14092950674603183,-2.1454688659499515,0.031915378129096394,950
fixed,NA,categorythe Others,0.058042851409493085,0.08082792451592673,0.7181039443621497,0.4726931983052918,950
ran_pars,participant_name,sd__(Intercept),0.7393890749371612,NA,NA,NA,950
fixed,NA,(Intercept),-0.27517633948331366,0.13811516561678502,-1.9923687471571312,0.0463306137924816,951
fixed,NA,categorythe Others,0.04039967083600393,0.08053995235457956,0.5016103145696333,0.6159416624415224,951
ran_pars,participant_name,sd__(Intercept),0.719192736159207,NA,NA,NA,951
fixed,NA,(Intercept),-0.28077161386613947,0.13765391777606162,-2.0396921380974047,0.04138099846199081,952
fixed,NA,categorythe Others,0.055945583538690905,0.0804577525567308,0.6953411170569753,0.48684155237657384,952
ran_pars,participant_name,sd__(Intercept),0.7159794099246881,NA,NA,NA,952
fixed,NA,(Intercept),-0.1952932684248239,0.1351781668386963,-1.4447101406387688,0.14853932033217762,953
fixed,NA,categorythe Others,-0.042626424254973136,0.08022082031028574,-0.5313636047362591,0.5951668371449411,953
ran_pars,participant_name,sd__(Intercept),0.6980990783694001,NA,NA,NA,953
fixed,NA,(Intercept),-0.17901548685529883,0.13823350613586438,-1.2950223998467594,0.19531250236608533,954
fixed,NA,categorythe Others,-0.035415874800061115,0.08018515954451237,-0.4416761780015049,0.6587235504078344,954
ran_pars,participant_name,sd__(Intercept),0.7216721081146493,NA,NA,NA,954
fixed,NA,(Intercept),-0.16398407586353814,0.14144248298021747,-1.159369323900185,0.2463056752533229,955
fixed,NA,categorythe Others,-0.07045779919820527,0.08047075816295095,-0.8755702171406199,0.38126372226319677,955
ran_pars,participant_name,sd__(Intercept),0.7449434139179237,NA,NA,NA,955
fixed,NA,(Intercept),-0.20725960404050708,0.13688691105711057,-1.5140936590645715,0.13000208667731797,956
fixed,NA,categorythe Others,0.03257758951793285,0.08016813997697307,0.4063657897924314,0.6844738521275138,956
ran_pars,participant_name,sd__(Intercept),0.7113839509331555,NA,NA,NA,956
fixed,NA,(Intercept),-0.204349672924743,0.13909213947512283,-1.4691676589049212,0.1417873199591777,957
fixed,NA,categorythe Others,-0.0536911056925365,0.08050853645638584,-0.666899537064902,0.5048363066748867,957
ran_pars,participant_name,sd__(Intercept),0.7269293853344789,NA,NA,NA,957
fixed,NA,(Intercept),-0.10049642202916399,0.13792150248926158,-0.7286494144521702,0.46621614337757744,958
fixed,NA,categorythe Others,-0.1085961280132372,0.08030940185319345,-1.352221850833259,0.176304355597819,958
ran_pars,participant_name,sd__(Intercept),0.7189050807512879,NA,NA,NA,958
fixed,NA,(Intercept),-0.12403711425747466,0.14080484688956768,-0.8809150891997074,0.3783637797787457,959
fixed,NA,categorythe Others,-0.09828948459668993,0.08035054704400268,-1.2232584370939412,0.22123210010896277,959
ran_pars,participant_name,sd__(Intercept),0.7406182959908856,NA,NA,NA,959
fixed,NA,(Intercept),-0.22124606545054792,0.13371487808396768,-1.6546106807322825,0.09800349555320793,960
fixed,NA,categorythe Others,0.02924365972663543,0.08014717711813171,0.3648744818988719,0.7152051035140774,960
ran_pars,participant_name,sd__(Intercept),0.6870085412574498,NA,NA,NA,960
fixed,NA,(Intercept),-0.2414012439787075,0.13530801439325182,-1.7840868115698756,0.07440955996513127,961
fixed,NA,categorythe Others,0.006625030921760646,0.0801595292934887,0.08264807665604385,0.9341313723672093,961
ran_pars,participant_name,sd__(Intercept),0.6992083413397243,NA,NA,NA,961
fixed,NA,(Intercept),-0.08466203504594103,0.13775199589730502,-0.6145975199448805,0.5388205526645192,962
fixed,NA,categorythe Others,-0.15616694621885058,0.08009993723087686,-1.9496512933427304,0.051217695317796894,962
ran_pars,participant_name,sd__(Intercept),0.7184676016911034,NA,NA,NA,962
fixed,NA,(Intercept),-0.30740260755582527,0.13933260486234145,-2.206250345061262,0.027366475999692733,963
fixed,NA,categorythe Others,0.08164181317248415,0.08053057770712092,1.0137989257869804,0.3106787079953424,963
ran_pars,participant_name,sd__(Intercept),0.7284419789933149,NA,NA,NA,963
fixed,NA,(Intercept),-0.27858282287174607,0.13839254840298762,-2.0129900495837103,0.044115676165365235,964
fixed,NA,categorythe Others,0.041428969450155353,0.08051733088375343,0.5145348087850584,0.6068781302805585,964
ran_pars,participant_name,sd__(Intercept),0.7213632757948756,NA,NA,NA,964
fixed,NA,(Intercept),-0.2669516764423271,0.13848060278130642,-1.927718908502347,0.05389009887885325,965
fixed,NA,categorythe Others,0.0465650997479681,0.08061364715840892,0.577632961531512,0.5635119483242199,965
ran_pars,participant_name,sd__(Intercept),0.7216986414772711,NA,NA,NA,965
fixed,NA,(Intercept),-0.22255028323083864,0.14206070198022844,-1.5665858335812848,0.1172115312636113,966
fixed,NA,categorythe Others,-0.015708669671122583,0.08077875809849946,-0.19446535253696087,0.8458115225062246,966
ran_pars,participant_name,sd__(Intercept),0.7483350891194094,NA,NA,NA,966
fixed,NA,(Intercept),-0.1878640794484388,0.1364604520386851,-1.37669248959531,0.16860734173588812,967
fixed,NA,categorythe Others,-0.04895866823193251,0.08015253684115764,-0.6108186984643592,0.5413196131253611,967
ran_pars,participant_name,sd__(Intercept),0.7082232722093196,NA,NA,NA,967
fixed,NA,(Intercept),-0.10937518584444625,0.13601116629827564,-0.8041632817454408,0.42130268151404554,968
fixed,NA,categorythe Others,-0.11772564134459343,0.07995225857437177,-1.4724492271232685,0.14089960816539737,968
ran_pars,participant_name,sd__(Intercept),0.7056315780064357,NA,NA,NA,968
fixed,NA,(Intercept),-0.2277064753240738,0.13750801457317652,-1.6559505715421197,0.09773182905450323,969
fixed,NA,categorythe Others,-0.0012733582530027828,0.08029915482975426,-0.01585767939528735,0.9873479327033443,969
ran_pars,participant_name,sd__(Intercept),0.7155545224809094,NA,NA,NA,969
fixed,NA,(Intercept),-0.29506041121238,0.13581099533884178,-2.172581170443665,0.029811854341529664,970
fixed,NA,categorythe Others,0.08260232478061214,0.08055674410254618,1.0253930406554415,0.3051777705905792,970
ran_pars,participant_name,sd__(Intercept),0.701357759460819,NA,NA,NA,970
fixed,NA,(Intercept),-0.07488695240995691,0.13809657539619014,-0.542279576413181,0.5876259230203342,971
fixed,NA,categorythe Others,-0.1514974487720414,0.079955153815674,-1.8947802804719591,0.05812151674881559,971
ran_pars,participant_name,sd__(Intercept),0.7216166246562626,NA,NA,NA,971
fixed,NA,(Intercept),-0.195016539069378,0.14000288974034097,-1.392946527254324,0.16363596125998184,972
fixed,NA,categorythe Others,-0.008948334243062735,0.08050639865049257,-0.11115059663655674,0.9114969269625814,972
ran_pars,participant_name,sd__(Intercept),0.7338580219182398,NA,NA,NA,972
fixed,NA,(Intercept),-0.17031660975092372,0.1387631356334947,-1.2273908986949458,0.21967570550988766,973
fixed,NA,categorythe Others,-0.06391127677688102,0.08049857576906876,-0.7939429507452064,0.4272286439151275,973
ran_pars,participant_name,sd__(Intercept),0.7245101574393182,NA,NA,NA,973
fixed,NA,(Intercept),-0.22288236305005277,0.13792622445596248,-1.6159534847647146,0.10610437048939525,974
fixed,NA,categorythe Others,-0.02672007675904798,0.0802722628372371,-0.33286811427287855,0.7392338393190346,974
ran_pars,participant_name,sd__(Intercept),0.7188859206089331,NA,NA,NA,974
fixed,NA,(Intercept),-0.241926426784141,0.1332597160728997,-1.8154505646087016,0.06945469648425012,975
fixed,NA,categorythe Others,0.03242321552206598,0.08014323258397064,0.4045658563634094,0.6857966603896581,975
ran_pars,participant_name,sd__(Intercept),0.6834577944704614,NA,NA,NA,975
fixed,NA,(Intercept),-0.2582860117354636,0.1375750794699649,-1.8774185901295597,0.06046074554420582,976
fixed,NA,categorythe Others,0.017958700321492306,0.08034984404403553,0.22350634945414563,0.8231414419649001,976
ran_pars,participant_name,sd__(Intercept),0.715819573179304,NA,NA,NA,976
fixed,NA,(Intercept),-0.366264886778037,0.13951053995616375,-2.6253563844934065,0.008655831565124533,977
fixed,NA,categorythe Others,0.1260844524467271,0.08108846717269536,1.5548999363646019,0.11996990254423756,977
ran_pars,participant_name,sd__(Intercept),0.7274347953949548,NA,NA,NA,977
fixed,NA,(Intercept),-0.1683499600820784,0.13595714350776256,-1.2382575548335668,0.2156205767155488,978
fixed,NA,categorythe Others,-0.06711359988273177,0.08010880866727206,-0.8377805262525468,0.4021539777086982,978
ran_pars,participant_name,sd__(Intercept),0.7045210677767451,NA,NA,NA,978
fixed,NA,(Intercept),-0.20101819626320755,0.13794697212068704,-1.4572135449797388,0.1450574428072868,979
fixed,NA,categorythe Others,-0.0713353767659052,0.08044852464183204,-0.8867207581928963,0.3752292595300084,979
ran_pars,participant_name,sd__(Intercept),0.7184604574232687,NA,NA,NA,979
fixed,NA,(Intercept),-0.3287065729664528,0.14043309965860795,-2.3406630898665384,0.019249529022230368,980
